ticker,company_name,year,market_cap,category,sector,industry,price,ret_1d,low_52w,high_52w,from_low_pct,from_high_pct,sma_20d,sma_50d,sma_200d,ret_3d,ret_7d,ret_30d,ret_3m,ret_6m,ret_1y,ret_3y,ret_5y,volume_1d,volume_7d,volume_30d,volume_90d,volume_180d,vol_ratio_1d_90d,vol_ratio_7d_90d,vol_ratio_30d_90d,vol_ratio_1d_180d,vol_ratio_7d_180d,vol_ratio_30d_180d,vol_ratio_90d_180d,rvol,prev_close,pe,eps_current,eps_last_qtr,eps_change_pct
DIGJAMLMTD,Digjam Ltd,1948,₹109 Cr,Micro Cap,Consumer Cyclical,Textile Manufacturing,₹55,2.00%,₹31,₹95,75.08%,-42.01%,₹56,₹46,₹52,2.09%,-2.86%,10.39%,46.08%,17.84%,-34.87%,-61.89%,,432,1462,10659,9650,12126,-95.52%,-84.85%,10.46%,-96.44%,-87.94%,-12.09%,-20.42%,0.0,₹54,56,1,1,
DREDGECORP,Dredging Corporation of India Ltd,1976,"₹1,817 Cr",Small Cap,Industrials,Engineering & Construction,₹649,-0.28%,₹495,"₹1,211",31.11%,-46.40%,₹682,₹707,₹712,0.26%,-0.50%,-4.59%,-4.42%,0.66%,-29.73%,131.92%,150.38%,13298,21183,25547,178529,143800,-92.55%,-88.13%,-85.69%,-90.75%,-85.27%,-82.23%,24.15%,0.1,₹651,,-12,-12,
DCMNVL,DCM Nouvelle Ltd,2016,₹319 Cr,Micro Cap,Consumer Cyclical,Textile Manufacturing,₹170,-2.97%,₹145,₹242,17.48%,-29.56%,₹184,₹181,₹183,0.53%,-7.24%,-2.55%,-6.17%,-1.73%,-16.08%,-1.29%,561.05%,8966,12406,18399,14075,22332,-36.30%,-11.86%,30.73%,-59.85%,-44.45%,-17.61%,-36.98%,0.6,₹176,53,3,3,
DCMSRIND,DCM Shriram Industries Ltd,1989,"₹1,475 Cr",Small Cap,Consumer Defensive,Confectioners,₹170,0.86%,₹142,₹214,19.27%,-20.96%,₹170,₹169,₹174,-2.71%,-1.98%,-3.87%,-11.74%,3.30%,-17.62%,111.38%,,318313,137552,123409,116129,127792,174.10%,18.45%,6.27%,149.09%,7.64%,-3.43%,-9.13%,2.7,₹168,15,12,12,
DEEDEV,DEE Development Engineers Ltd,1988,"₹2,003 Cr",Small Cap,Industrials,Metal Fabrication,₹284,-4.37%,₹167,₹379,70.27%,-24.97%,₹289,₹296,₹274,-5.36%,5.30%,-4.40%,19.92%,11.14%,-23.57%,,,5524245,3057791,752856,481622,333745,1047.01%,534.90%,56.32%,1555.23%,816.21%,125.58%,44.31%,11.5,₹297,43,7,7,
DEEPAKNTR,Deepak Nitrite Ltd,1970,"₹25,342 Cr",Large Cap,Basic Materials,Chemicals,"₹1,858",0.67%,"₹1,782","₹3,094",4.26%,-39.94%,"₹1,882","₹1,923","₹2,157",1.11%,2.96%,-5.01%,-8.94%,-15.98%,-34.47%,-10.95%,218.61%,85670,62214,80105,208307,284400,-58.87%,-70.13%,-61.54%,-69.88%,-78.12%,-71.83%,-26.76%,0.4,"₹1,846",36,51,51,
DENTA,Denta Water and Infra Solutions Ltd,2016,₹868 Cr,Small Cap,Industrials,Engineering & Construction,₹325,2.28%,₹251,₹381,29.35%,-14.70%,₹328,₹306,₹305,9.99%,4.30%,18.21%,14.20%,3.93%,,,,536483,333417,1218561,575346,532534,-6.75%,-42.05%,111.80%,0.74%,-37.39%,128.82%,8.04%,0.9,₹318,13,26,26,
COHANCE,Cohance Lifesciences Ltd,2018,"₹36,344 Cr",Large Cap,Healthcare,Drug Manufacturers - Specialty & Generic,₹950,0.90%,₹911,"₹1,121",4.31%,-15.27%,"₹1,006","₹1,004","₹1,016",4.51%,-1.21%,-4.58%,,,,,,89141,79267,173015,234096,234096,-61.92%,-66.14%,-26.09%,-61.92%,-66.14%,-26.09%,0.00%,0.4,₹942,91,10,10,
CRIZAC,Crizac Ltd,2011,"₹5,256 Cr",Mid Cap,Consumer Defensive,Education & Training Services,₹300,-0.12%,₹275,₹367,9.24%,-18.08%,₹324,₹324,₹324,5.97%,-2.45%,-3.87%,,,,,,1073735,1250428,4465282,9589016,9589016,-88.80%,-86.96%,-53.43%,-88.80%,-86.96%,-53.43%,0.00%,0.1,₹301,30,10,10,
CUBEXTUB,Cubex Tubings Ltd,1979,₹122 Cr,Micro Cap,Basic Materials,Copper,₹86,0.85%,₹67,₹143,27.40%,-40.31%,₹90,₹98,₹95,-1.51%,-0.87%,-9.91%,-5.21%,-21.47%,-28.51%,266.23%,576.11%,8780,7550,16211,62231,54400,-85.89%,-87.87%,-73.95%,-83.86%,-86.12%,-70.20%,14.40%,0.1,₹85,18,5,5,
CPCAP,CP Capital Ltd,2000,₹290 Cr,Micro Cap,Industrials,Conglomerates,₹157,-1.54%,₹152,₹273,3.21%,-42.56%,₹166,₹166,₹246,-9.35%,-4.69%,-14.76%,-29.05%,,,,,13194,7271,4554,12992,16194,1.56%,-44.03%,-64.95%,-18.52%,-55.10%,-71.88%,-19.77%,1.0,₹159,,,16,-100.00%
CANTABIL,Cantabil Retail India Limited,1989,"₹2,067 Cr",Small Cap,Consumer Cyclical,Apparel Manufacturing,₹248,-0.72%,₹211,₹334,17.53%,-25.75%,₹267,₹264,₹260,-1.00%,-1.53%,-9.50%,3.82%,-17.39%,-8.36%,-10.47%,301.98%,80125,198223,141884,196786,196602,-59.28%,0.73%,-27.90%,-59.25%,0.82%,-27.83%,0.09%,0.4,₹250,27,9,9,
CARRARO,Carraro India Ltd,1997,"₹2,331 Cr",Small Cap,Consumer Cyclical,Auto Parts,₹410,-0.33%,₹253,₹692,61.96%,-40.79%,₹465,₹453,₹430,0.41%,-13.96%,-6.58%,-3.93%,10.10%,,,,86823,109233,110160,92819,155112,-6.46%,17.68%,18.68%,-44.03%,-29.58%,-28.98%,-40.16%,0.9,₹411,26,16,16,
CASTROLIND,Castrol India Ltd,1979,"₹20,754 Cr",Large Cap,Energy,Oil & Gas Refining & Marketing,₹210,-0.52%,₹163,₹284,28.84%,-26.34%,₹220,₹218,₹208,-0.42%,-5.64%,-5.87%,0.85%,1.00%,-16.22%,82.12%,71.82%,596894,1398763,2737082,2836284,4581259,-78.96%,-50.68%,-3.50%,-86.97%,-69.47%,-40.25%,-38.09%,0.2,₹211,22,10,10,
CENTUM,Centum Electronics Ltd,1993,"₹3,636 Cr",Small Cap,Technology,Electronic Components,"₹2,484",1.55%,"₹1,140","₹2,690",117.84%,-7.66%,"₹2,296","₹2,318","₹1,902",1.58%,17.23%,6.40%,29.00%,39.56%,63.66%,482.03%,595.99%,43416,82288,27527,45505,44457,-4.59%,80.83%,-39.51%,-2.34%,85.10%,-38.08%,2.36%,1.0,"₹2,446",89,28,28,
CENTENKA,Century Enka Ltd,1965,"₹1,091 Cr",Small Cap,Consumer Cyclical,Textile Manufacturing,₹498,0.56%,₹419,₹865,18.71%,-42.45%,₹510,₹502,₹540,-0.90%,-0.93%,-3.69%,12.91%,1.39%,-32.89%,7.69%,194.09%,15720,22773,24151,30293,43580,-48.11%,-24.82%,-20.28%,-63.93%,-47.74%,-44.58%,-30.49%,0.5,₹495,19,26,26,
CHEMBONDCH,Chembond Chemicals Ltd,2023,₹496 Cr,Micro Cap,Basic Materials,Specialty Chemicals,₹185,4.72%,₹165,₹228,11.82%,-19.00%,₹189,₹189,₹189,5.61%,0.51%,,,,,,,53669,31960,62209,62209,62209,-13.73%,-48.63%,0.00%,-13.73%,-48.63%,0.00%,0.00%,0.9,₹176,,,8,-100.00%
CHEMBOND,Chembond Material Technologies Ltd,1975,₹232 Cr,Micro Cap,Basic Materials,Specialty Chemicals,₹174,-0.66%,₹170,₹411,2.32%,-57.64%,₹196,₹218,₹441,0.30%,-5.83%,-21.58%,-39.08%,-69.37%,-70.99%,3.12%,12.25%,3028,7849,17257,17733,16460,-82.92%,-55.74%,-2.68%,-81.60%,-52.32%,4.84%,7.73%,0.2,₹175,17,10,10,
CHEVIOT,Cheviot Co Ltd,1897,₹695 Cr,Small Cap,Consumer Cyclical,Textile Manufacturing,"₹1,196",2.47%,₹975,"₹1,653",22.66%,-27.69%,"₹1,182","₹1,154","₹1,159",3.87%,-0.15%,1.52%,12.30%,1.54%,-13.81%,0.52%,,3556,8778,3756,3986,3652,-10.79%,120.20%,-5.78%,-2.64%,140.32%,2.83%,9.14%,0.9,"₹1,167",12,102,102,
BEPL,Bhansali Engineering Polymers Ltd,1984,"₹2,750 Cr",Small Cap,Basic Materials,Chemicals,₹111,0.44%,₹90,₹177,22.86%,-37.53%,₹112,₹114,₹117,1.73%,0.42%,-1.04%,-0.57%,0.76%,-19.37%,48.40%,260.48%,196975,321017,375852,438437,502489,-55.07%,-26.78%,-14.27%,-60.80%,-36.11%,-25.20%,-12.75%,0.4,₹110,15,7,7,
BIL,Bhartiya International Ltd,1987,"₹1,112 Cr",Small Cap,Consumer Cyclical,Footwear & Accessories,₹865,-1.63%,₹444,₹985,94.82%,-12.16%,₹877,₹790,₹705,-1.26%,0.48%,3.88%,21.96%,23.56%,83.19%,329.93%,475.57%,2717,9325,14101,9174,6791,-70.38%,1.65%,53.70%,-59.99%,37.31%,107.63%,35.08%,0.3,₹879,69,12,12,
BLUSPRING,Bluspring Enterprises Ltd,2024,"₹1,219 Cr",Small Cap,Industrials,Specialty Business Services,₹82,0.71%,₹67,₹101,22.07%,-18.85%,₹88,₹82,₹82,2.20%,-7.02%,4.60%,,,,,,377147,481078,1630852,1489219,1489219,-74.67%,-67.70%,9.51%,-74.67%,-67.70%,9.51%,0.00%,0.3,₹81,,-12,-12,
BORANA,Borana Weaves Ltd,2020,₹583 Cr,Small Cap,Consumer Cyclical,Textile Manufacturing,₹219,-0.35%,₹216,₹267,1.20%,-18.03%,₹224,₹225,₹226,0.10%,-1.62%,-3.18%,,,,,,57024,93281,167117,293075,293075,-80.54%,-68.17%,-42.98%,-80.54%,-68.17%,-42.98%,0.00%,0.2,₹220,14,16,16,
BOROSCI,Borosil Scientific Ltd,1991,"₹1,281 Cr",Small Cap,Consumer Cyclical,Packaging & Containers,₹144,-3.85%,₹107,₹223,34.06%,-35.42%,₹164,₹157,₹152,-2.57%,-7.41%,-6.52%,5.30%,-1.00%,-23.35%,,,92821,133815,233023,203419,145279,-54.37%,-34.22%,14.55%,-36.11%,-7.89%,60.40%,40.02%,0.5,₹150,48,3,3,
BRIGHOTEL,Brigade Hotel Ventures Ltd,2004,"₹3,206 Cr",Small Cap,Consumer Cyclical,Lodging,₹85,-1.35%,₹77,₹88,9.20%,-3.75%,₹83,₹83,₹83,-1.54%,4.19%,,,,,,,1085036,2960701,4691058,4691058,4691058,-76.87%,-36.89%,0.00%,-76.87%,-36.89%,0.00%,0.00%,0.2,₹86,159,1,1,
BLKASHYAP,B L Kashyap and Sons Ltd,1989,"₹1,543 Cr",Small Cap,Industrials,Engineering & Construction,₹68,-1.09%,₹45,₹121,51.82%,-43.38%,₹72,₹69,₹67,2.77%,-6.33%,4.12%,5.39%,14.36%,-36.45%,179.45%,1073.22%,321922,501776,872765,617638,690952,-47.88%,-18.76%,41.31%,-53.41%,-27.38%,26.31%,-10.61%,0.5,₹69,56,1,1,
BLSE,BLS E-Services Ltd,2016,"₹1,649 Cr",Small Cap,Industrials,Specialty Business Services,₹182,1.84%,₹131,₹268,38.22%,-32.27%,₹186,₹195,₹186,2.68%,-8.91%,-2.59%,1.45%,-0.42%,-12.88%,,,48466,83763,63910,390554,335110,-87.59%,-78.55%,-83.64%,-85.54%,-75.00%,-80.93%,16.55%,0.1,₹178,30,6,6,
BPL,BPL Ltd,1963,₹369 Cr,Micro Cap,Technology,Consumer Electronics,₹75,-0.08%,₹63,₹144,19.07%,-48.04%,₹82,₹87,₹90,2.69%,-4.35%,-8.99%,2.35%,-13.10%,-36.95%,8.60%,269.30%,72269,45253,54113,221851,193824,-67.42%,-79.60%,-75.61%,-62.71%,-76.65%,-72.08%,14.46%,0.3,₹75,6,14,14,
BSL,BSL Ltd,1970,₹146 Cr,Micro Cap,Consumer Cyclical,Textile Manufacturing,₹142,0.00%,₹127,₹332,11.63%,-57.18%,₹153,₹150,₹192,0.67%,-3.66%,-11.92%,-7.80%,-24.12%,-32.49%,22.21%,469.92%,857,767,4144,8014,10845,-89.31%,-90.43%,-48.29%,-92.10%,-92.93%,-61.79%,-26.10%,0.1,₹142,18,8,8,
STYLEBAAZA,Baazar Style Retail Ltd,2013,"₹2,336 Cr",Small Cap,Consumer Cyclical,Apparel Retail,₹313,1.16%,₹181,₹431,72.93%,-27.40%,₹286,₹280,₹286,1.65%,7.05%,9.28%,5.38%,49.87%,,,,313365,475375,410001,387701,520943,-19.17%,22.61%,5.75%,-39.85%,-8.75%,-21.30%,-25.58%,0.8,₹309,140,2,2,
BAJEL,Bajel Projects Ltd,2022,"₹2,474 Cr",Small Cap,Utilities,Utilities - Regulated Electric,₹214,-4.51%,₹146,₹308,46.16%,-30.47%,₹240,₹233,₹217,-4.96%,-12.28%,-13.11%,6.92%,9.14%,-21.49%,,,126305,66240,72861,183738,236881,-31.26%,-63.95%,-60.34%,-46.68%,-72.04%,-69.24%,-22.43%,0.7,₹224,161,1,1,
BALPHARMA,Bal Pharma Ltd,1987,₹147 Cr,Micro Cap,Healthcare,Drug Manufacturers - Specialty & Generic,₹92,-2.53%,₹78,₹158,18.11%,-41.64%,₹97,₹99,₹106,-3.09%,-2.18%,-7.64%,-5.25%,-9.01%,-18.43%,-5.01%,89.60%,18788,19598,14444,25496,53692,-26.31%,-23.13%,-43.35%,-65.01%,-63.50%,-73.10%,-52.51%,0.7,₹95,20,5,5,
BANSWRAS,Banswara Syntex Ltd,1976,₹446 Cr,Micro Cap,Consumer Cyclical,Textile Manufacturing,₹130,-2.89%,₹113,₹179,15.79%,-27.08%,₹143,₹146,₹140,-1.27%,-6.54%,-9.64%,-14.85%,-1.98%,-10.63%,10.71%,311.26%,24963,42610,32476,61088,69784,-59.14%,-30.25%,-46.84%,-64.23%,-38.94%,-53.46%,-12.46%,0.4,₹134,23,6,6,
BELRISE,Belrise Industries Ltd,1988,"₹11,952 Cr",Mid Cap,Consumer Cyclical,Auto Parts,₹134,0.59%,₹89,₹145,50.42%,-7.63%,₹131,₹115,₹114,2.36%,-1.66%,16.35%,,,,,,18891547,9272920,14280150,21931703,21931703,-13.86%,-57.72%,-34.89%,-13.86%,-57.72%,-34.89%,0.00%,0.9,₹133,25,5,5,
ARTNIRMAN,Art Nirman Ltd,2011,₹130 Cr,Micro Cap,Real Estate,Real Estate - Development,₹52,0.00%,₹40,₹90,31.05%,-42.09%,₹57,₹58,₹53,-4.71%,-9.91%,-16.86%,12.66%,5.67%,-26.34%,-33.13%,,6162,3469,2637,22518,14035,-72.64%,-84.59%,-88.29%,-56.10%,-75.28%,-81.21%,60.45%,0.3,₹52,65,1,1,
ASHIANA,Ashiana Housing Ltd,1986,"₹3,126 Cr",Small Cap,Real Estate,Real Estate - Development,₹311,1.34%,₹248,₹396,25.50%,-21.41%,₹321,₹334,₹316,2.64%,-0.69%,-5.15%,14.13%,-2.34%,-8.71%,114.14%,301.02%,27974,28151,39001,57436,82123,-51.30%,-50.99%,-32.10%,-65.94%,-65.72%,-52.51%,-30.06%,0.5,₹307,167,2,2,
ASIANHOTNR,Asian Hotels (North) Ltd,1980,₹650 Cr,Small Cap,Consumer Cyclical,Lodging,₹334,5.00%,₹164,₹420,103.32%,-20.36%,₹336,₹347,₹324,7.83%,15.45%,-4.40%,-6.88%,-4.81%,89.03%,273.95%,465.24%,1437,7167,3807,3274,4173,-56.11%,118.87%,16.28%,-65.57%,71.72%,-8.77%,-21.54%,0.4,₹318,3,96,96,
ATHERENERG,Ather Energy Ltd,2013,"₹15,111 Cr",Mid Cap,Consumer Cyclical,Auto Manufacturers,₹404,-4.18%,₹288,₹434,40.17%,-6.84%,₹362,₹339,₹332,-1.54%,3.10%,20.64%,36.58%,,,,,988861,2646204,1769125,1318709,1673221,-25.01%,100.67%,34.16%,-40.90%,58.15%,5.73%,-21.19%,0.7,₹422,,-22,-22,
AUTOIND,Autoline Industries Ltd,1996,₹311 Cr,Micro Cap,Consumer Cyclical,Auto Parts,₹69,-0.78%,₹65,₹157,5.99%,-56.05%,₹75,₹79,₹88,2.10%,-4.50%,-7.27%,-15.67%,-20.65%,-46.75%,-2.81%,80.43%,36867,72129,54418,86028,97724,-57.15%,-16.16%,-36.74%,-62.27%,-26.19%,-44.31%,-11.97%,0.4,₹70,16,4,4,
ALLDIGI,Alldigi Tech Ltd,1998,"₹1,554 Cr",Small Cap,Industrials,Specialty Business Services,"₹1,020",-2.40%,₹811,"₹1,148",25.76%,-11.14%,"₹1,007",₹957,₹959,0.03%,-3.09%,8.68%,7.70%,7.28%,,,,11798,22457,21610,13500,12635,-12.61%,66.34%,60.07%,-6.63%,77.73%,71.03%,6.85%,0.9,"₹1,045",21,53,53,
ANIKINDS,Anik Industries Ltd,1976,₹262 Cr,Micro Cap,Consumer Defensive,Food Distribution,₹95,1.02%,₹66,₹133,43.18%,-28.95%,₹98,₹104,₹105,2.57%,1.58%,-9.63%,-12.65%,0.27%,40.28%,163.60%,608.12%,3065,8094,9191,7653,12002,-59.95%,5.77%,20.10%,-74.46%,-32.56%,-23.42%,-36.24%,0.4,₹94,118,1,1,
ANTHEM,Anthem BioSciences Ltd,2006,"₹41,711 Cr",Large Cap,Healthcare,Biotechnology,₹745,-1.12%,₹702,₹802,6.12%,-7.11%,₹749,₹749,₹749,0.15%,4.12%,,,,,,,562786,832939,5330824,5330824,5330824,-89.44%,-84.38%,0.00%,-89.44%,-84.38%,0.00%,0.00%,0.1,₹753,93,8,8,
APCOTEXIND,Apcotex Industries Ltd,1986,"₹2,115 Cr",Small Cap,Basic Materials,Specialty Chemicals,₹408,0.93%,₹287,₹474,42.19%,-13.87%,₹407,₹397,₹362,-0.68%,-3.35%,-0.61%,17.14%,23.00%,-4.34%,-25.60%,206.49%,26712,18295,43940,34310,41835,-22.15%,-46.68%,28.07%,-36.15%,-56.27%,5.03%,-17.99%,0.8,₹404,36,11,11,
APOLLOHOSP,Apollo Hospitals Enterprise Ltd,1979,"₹104,667 Cr",Large Cap,Healthcare,Medical Care Facilities,"₹7,253",-0.08%,"₹6,001","₹7,635",20.86%,-5.00%,"₹7,319","₹7,221","₹6,950",5.92%,6.94%,6.49%,8.71%,14.81%,16.68%,76.77%,350.32%,342006,374437,364620,441270,418286,-22.50%,-15.15%,-17.37%,-18.24%,-10.48%,-12.83%,5.49%,0.8,"₹7,259",72,101,101,
APOLSINHOT,Apollo Sindoori Hotels Ltd,1998,₹348 Cr,Micro Cap,Industrials,Specialty Business Services,"₹1,338",1.26%,"₹1,160","₹2,225",15.34%,-39.86%,"₹1,414","₹1,362","₹1,463",2.16%,1.92%,-13.00%,-1.21%,-7.65%,-9.61%,82.59%,169.06%,1340,1070,4423,3243,2844,-58.68%,-67.00%,36.37%,-52.88%,-62.36%,55.53%,14.05%,0.4,"₹1,321",45,30,30,
ARISINFRA,Arisinfra Solutions Ltd,2020,"₹1,201 Cr",Small Cap,Industrials,Engineering & Construction,₹148,-0.42%,₹136,₹209,8.97%,-28.92%,₹149,₹156,₹156,-0.60%,0.60%,-8.87%,,,,,,134899,348557,582228,1154222,1154222,-88.31%,-69.80%,-49.56%,-88.31%,-69.80%,-49.56%,0.00%,0.1,₹149,412,0,0,
ARKADE,Arkade Developers Ltd,1986,"₹3,526 Cr",Small Cap,Real Estate,Real Estate - Development,₹190,-0.23%,₹128,₹214,48.19%,-11.13%,₹195,₹195,₹168,-0.26%,7.47%,-7.66%,15.71%,28.75%,,,,786105,1350620,1268142,1995036,1796223,-60.60%,-32.30%,-36.44%,-56.24%,-24.81%,-29.40%,11.07%,0.4,₹190,20,9,9,
ABREL,Aditya Birla Real Estate Ltd,1897,"₹20,061 Cr",Large Cap,Basic Materials,Paper & Paper Products,"₹1,815",-2.11%,"₹1,638","₹3,140",10.81%,-42.20%,"₹1,991","₹2,203","₹2,198",-3.15%,-4.97%,-19.53%,-12.46%,-13.72%,,,,81365,62566,140874,190615,217300,-57.31%,-67.18%,-26.09%,-62.56%,-71.21%,-35.17%,-12.28%,0.4,"₹1,854",,-18,-18,
CPPLUS,Aditya Infotech Ltd,1994,"₹12,361 Cr",Mid Cap,Industrials,Building Products & Equipment,"₹1,061",-0.22%,"₹1,015","₹1,224",4.56%,-13.30%,"₹1,083","₹1,083","₹1,083",1.09%,-1.98%,,,,,,,381708,1813570,4791741,4791741,4791741,-92.03%,-62.15%,0.00%,-92.03%,-62.15%,0.00%,0.00%,0.1,"₹1,064",,,9,-100.00%
ADOR,Ador Welding Ltd,1951,"₹1,731 Cr",Small Cap,Industrials,Specialty Industrial Machinery,₹992,-0.95%,₹824,"₹1,157",20.39%,-14.28%,"₹1,033","₹1,034",₹990,-0.75%,1.15%,-8.18%,2.97%,,,,,3521,17592,9196,15867,15488,-77.81%,10.87%,-42.04%,-77.27%,13.58%,-40.62%,2.45%,0.2,"₹1,002",29,35,35,
AEGISVOPAK,Aegis Vopak Terminals Ltd,2013,"₹27,204 Cr",Large Cap,Energy,Oil & Gas Equipment & Services,₹245,1.71%,₹220,₹302,11.26%,-18.95%,₹259,₹254,₹253,2.22%,-0.71%,-4.76%,,,,,,315361,740939,1253941,2244690,2244690,-85.95%,-66.99%,-44.14%,-85.95%,-66.99%,-44.14%,0.00%,0.1,₹241,140,2,2,
AEROENTER,Aeroflex Enterprises Ltd,1984,"₹1,084 Cr",Small Cap,Basic Materials,Steel,₹96,-1.22%,₹94,₹114,2.25%,-15.80%,₹103,₹102,₹102,-1.63%,-3.86%,-8.72%,,,,,,125500,149197,367991,355415,355415,-64.69%,-58.02%,3.54%,-64.69%,-58.02%,3.54%,0.00%,0.4,₹97,13,7,7,
SAH,Aeroflex Neu Ltd,1992,₹295 Cr,Micro Cap,Consumer Cyclical,Packaging & Containers,₹115,0.22%,₹67,₹124,71.27%,-7.61%,₹118,₹116,₹96,0.31%,-3.02%,-3.49%,25.60%,53.25%,48.33%,,,145,2218,11204,29808,50997,-99.51%,-92.56%,-62.41%,-99.72%,-95.65%,-78.03%,-41.55%,0.0,₹115,396,0,0,
AFCONS,Afcons Infrastructure Limited,1976,"₹15,530 Cr",Mid Cap,Industrials,Engineering & Construction,₹421,-0.81%,₹390,₹570,8.06%,-26.06%,₹412,₹425,₹459,-1.32%,3.41%,-0.73%,-7.31%,-6.46%,,,,1096291,1306210,1454136,1338277,1200700,-18.08%,-2.40%,8.66%,-8.70%,8.79%,21.11%,11.46%,0.8,₹425,29,15,15,
AFFLE,Affle 3i Ltd,1994,"₹27,735 Cr",Large Cap,Communication Services,Advertising Agencies,"₹1,975",-0.35%,"₹1,246","₹2,080",58.51%,-5.05%,"₹1,929","₹1,929","₹1,692",0.17%,0.83%,0.96%,19.43%,25.92%,30.22%,63.43%,372.01%,195861,192239,230853,302391,300034,-35.23%,-36.43%,-23.66%,-34.72%,-35.93%,-23.06%,0.79%,0.6,"₹1,982",69,29,29,
AJAXENGG,AJAX Engineering Ltd,1992,"₹8,226 Cr",Mid Cap,Industrials,Farm & Heavy Construction Machinery,₹719,0.64%,₹549,₹756,30.94%,-4.92%,₹684,₹655,₹646,-1.06%,11.77%,4.19%,-4.78%,,,,,279926,253705,167533,196613,396862,42.37%,29.04%,-14.79%,-29.47%,-36.07%,-57.79%,-50.46%,1.4,₹714,34,21,21,
ALIVUS,Alivus Life Sciences Ltd,2011,"₹11,712 Cr",Mid Cap,Healthcare,Drug Manufacturers - Specialty & Generic,₹955,2.94%,₹850,"₹1,251",12.32%,-23.69%,"₹1,010","₹1,013","₹1,051",2.92%,-3.24%,-11.04%,-20.85%,-12.46%,,,,146406,133899,106162,94371,101067,55.14%,41.89%,12.49%,44.86%,32.49%,5.04%,-6.62%,1.6,₹927,24,40,40,
ABINFRA,A B Infrabuild Ltd,2011,"₹1,253 Cr",Small Cap,Industrials,Engineering & Construction,₹191,0.53%,₹62,₹195,209.87%,-1.92%,₹182,₹166,₹110,1.92%,1.27%,11.48%,83.65%,132.89%,177.36%,,2478.46%,38460,64193,37675,69712,123413,-44.83%,-7.92%,-45.96%,-68.84%,-47.99%,-69.47%,-43.51%,0.6,₹190,57,3,3,
ACMESOLAR,Acme Solar Holdings Ltd,2015,"₹17,278 Cr",Mid Cap,Utilities,Utilities - Renewable,₹285,3.50%,₹168,₹304,70.07%,-6.13%,₹279,₹264,₹235,4.01%,4.93%,-1.64%,21.74%,39.90%,,,,1477339,897827,2046478,1708348,1382220,-13.52%,-47.44%,19.79%,6.88%,-35.04%,48.06%,23.59%,0.9,₹276,43,7,7,
AMJLAND,AMJ Land Holdings Ltd,1964,₹223 Cr,Micro Cap,Real Estate,Real Estate - Development,₹54,-0.61%,₹42,₹76,28.61%,-29.60%,₹59,₹62,₹57,-0.42%,-6.14%,-12.85%,-5.75%,1.58%,5.83%,116.48%,189.41%,92328,52400,45467,107098,75772,-13.79%,-51.07%,-57.55%,21.85%,-30.85%,-40.00%,41.34%,0.9,₹54,11,5,5,
ARSSINFRA,ARSS Infrastructure Projects Ltd,2000,₹123 Cr,Micro Cap,Industrials,Infrastructure Operations,₹54,-5.01%,₹16,₹60,238.63%,-10.19%,₹53,₹49,₹35,-9.52%,-8.93%,21.32%,3.95%,,171.63%,147.53%,290.98%,10574,14993,18864,20421,25435,-48.22%,-26.58%,-7.63%,-58.43%,-41.05%,-25.84%,-19.71%,0.5,₹57,,-3,-3,
AWL,AWL Agri Business Ltd,1999,"₹32,699 Cr",Large Cap,Consumer Defensive,Packaged Foods,₹252,-1.27%,₹232,₹402,8.83%,-37.30%,₹263,₹263,₹276,-1.14%,-0.22%,-5.84%,-5.49%,3.00%,-29.98%,-63.63%,,523944,753199,4094665,2782867,2418347,-81.17%,-72.93%,47.14%,-78.33%,-68.85%,69.32%,15.07%,0.2,₹255,28,9,9,
AARVEEDEN,Aarvee Denims and Exports Ltd,1988,₹416 Cr,Micro Cap,Consumer Cyclical,Textile Manufacturing,₹179,1.72%,₹38,₹184,369.74%,-2.72%,₹168,₹156,₹133,2.57%,2.38%,15.38%,25.67%,24.07%,353.38%,636.16%,1582.15%,10325,24310,33363,25838,29422,-60.04%,-5.91%,29.12%,-64.91%,-17.37%,13.40%,-12.18%,0.4,₹175,23,8,8,
ACUTAAS,Acutaas Chemicals Ltd,2007,"₹10,708 Cr",Mid Cap,Basic Materials,Specialty Chemicals,"₹1,308",1.99%,"₹1,059","₹1,378",23.51%,-5.10%,"₹1,239","₹1,167","₹1,166",2.73%,0.14%,14.74%,,,,,,285649,230502,384969,359446,359446,-20.53%,-35.87%,7.10%,-20.53%,-35.87%,7.10%,0.00%,0.8,"₹1,283",55,24,24,
541300,Interise Trust,2018,"₹11,764 Cr",Mid Cap,Industrials,Infrastructure Operations,₹113,0.00%,₹113,₹113,,,,,₹113,,,,,,,,,0,,,,300000,,,,-100.00%,,,,,₹113,,-2,-2,
523660,Waterbase Ltd,1987,₹199 Cr,Micro Cap,Consumer Defensive,Packaged Foods,₹48,1.44%,₹43,₹84,12.94%,-42.86%,₹50,₹52,₹59,0.87%,-2.81%,-7.91%,-7.16%,-26.76%,-39.85%,-41.18%,-56.45%,14224,10066,20180,22070,32334,-35.91%,-54.65%,-7.80%,-56.21%,-68.87%,-37.59%,-31.74%,0.6,₹47,,-4,-4,
