ticker,company_name,year,market_cap,category,sector,industry,price,ret_1d,low_52w,high_52w,from_low_pct,from_high_pct,sma_20d,sma_50d,sma_200d,ret_3d,ret_7d,ret_30d,ret_3m,ret_6m,ret_1y,ret_3y,ret_5y,volume_1d,volume_7d,volume_30d,volume_90d,volume_180d,vol_ratio_1d_90d,vol_ratio_7d_90d,vol_ratio_30d_90d,vol_ratio_1d_180d,vol_ratio_7d_180d,vol_ratio_30d_180d,vol_ratio_90d_180d,rvol,prev_close,pe,eps_current,eps_last_qtr,eps_change_pct
SOUTHWEST,South West Pinnacle Exploration Ltd,2006,₹442 Cr,Micro Cap,Basic Materials,Metals & Mining,₹145,-0.65%,₹99,₹169,45.87%,-14.50%,₹146,₹147,₹132,-0.65%,5.67%,0.02%,22.21%,6.42%,38.54%,-26.03%,604.88%,12479,16784,19518,87549,71538,-85.75%,-80.83%,-77.71%,-82.56%,-76.54%,-72.72%,22.38%,0.1,₹145,25,6,6,
ZOTA,Zota Health Care Ltd,2000,"₹3,659 Cr",Small Cap,Healthcare,Pharmaceuticals,"₹1,207",-0.92%,₹535,"₹1,305",125.59%,-7.52%,"₹1,210","₹1,087",₹890,-0.92%,-1.78%,-6.42%,45.63%,18.87%,84.68%,333.67%,752.63%,42985,81012,100844,97591,75722,-55.95%,-16.99%,3.33%,-43.23%,6.99%,33.18%,28.88%,0.4,"₹1,218",,-21,-21,
PRITI,Priti International Ltd,2017,₹110 Cr,Micro Cap,Technology,Software & IT Services,₹83,1.20%,₹81,₹186,1.95%,-55.59%,₹90,₹92,₹112,1.20%,-0.98%,-9.66%,-4.88%,-35.70%,-50.40%,-51.10%,,7691,12234,18330,16887,19448,-54.45%,-27.55%,8.55%,-60.45%,-37.10%,-5.75%,-13.17%,0.5,₹82,23,4,4,
500148,Uflex Ltd,1988,"₹4,181 Cr",Small Cap,Basic Materials,Containers & Packaging,₹581,0.25%,₹438,₹860,32.64%,-32.49%,₹596,₹606,₹546,0.25%,-1.83%,-4.05%,8.13%,23.29%,4.69%,-8.04%,84.17%,1324,1340,1854,4873,4953,-73.14%,-72.82%,-61.88%,-73.43%,-73.12%,-62.57%,-1.62%,0.3,₹579,29,20,20,
KAPSTON,Kapston Services Ltd,2009,₹263 Cr,Micro Cap,Industrials,Professional & Commercial Services,₹260,-3.23%,₹190,₹319,36.61%,-18.63%,₹247,₹245,₹243,-3.23%,7.61%,5.16%,28.78%,8.28%,20.92%,246.40%,474.50%,71019,53735,15316,15368,10580,362.13%,249.66%,-0.33%,571.28%,407.91%,44.77%,45.26%,4.6,₹268,30,9,9,
540728,Sayaji Industries Ltd,1941,₹151 Cr,Micro Cap,Consumer Defensive,Food & Tobacco,₹239,-4.99%,₹170,₹414,41.12%,-42.19%,₹271,₹276,₹306,-4.99%,-9.05%,-16.07%,,-26.94%,33.71%,10.74%,97.52%,700,212,237,292,302,146.93%,-25.21%,-24.56%,135.12%,-28.79%,-21.51%,-3.30%,2.5,₹252,,-18,-18,
526433,ASM Technologies Ltd,1992,"₹3,349 Cr",Small Cap,Technology,Software & IT Services,"₹2,844",0.08%,"₹1,033","₹3,290",175.30%,-13.55%,"₹2,875","₹2,641","₹1,707",0.08%,2.27%,7.69%,101.91%,135.20%,117.36%,368.17%,6910.97%,11595,11479,17028,24400,17490,-52.87%,-53.35%,-29.74%,-33.89%,-34.56%,-2.64%,39.51%,0.5,"₹2,842",133,21,21,
517236,Calcom Vision Ltd,1985,₹152 Cr,Micro Cap,Consumer Cyclical,Homebuilding & Construction Supplies,₹109,-1.80%,₹72,₹144,52.34%,-24.25%,₹106,₹106,₹105,-1.80%,-0.50%,7.39%,28.24%,-4.13%,-16.31%,9.27%,312.10%,4039,1929,6071,7911,10384,-49.34%,-75.81%,-22.63%,-61.30%,-81.52%,-41.54%,-23.82%,0.5,₹111,136,1,1,
KIOCL,KIOCL Ltd,1976,"₹24,085 Cr",Large Cap,Basic Materials,Metals & Mining,₹384,-1.53%,₹210,₹454,83.09%,-15.32%,₹322,₹309,₹309,-1.53%,14.62%,31.76%,61.80%,19.80%,-6.40%,96.22%,215.82%,8764239,11281405,3501029,1370019,824961,539.72%,723.45%,155.55%,962.38%,1267.51%,324.39%,66.07%,6.4,₹390,,-3,-3,
539872,Bajaj Healthcare Ltd,1993,"₹1,481 Cr",Small Cap,Healthcare,Pharmaceuticals,₹469,-1.15%,₹333,₹745,40.76%,-37.04%,₹504,₹517,₹550,-1.15%,-5.85%,0.40%,-11.43%,-29.00%,32.62%,21.72%,157.20%,6852,26979,24636,17333,35090,-60.92%,53.86%,47.26%,-80.62%,-23.68%,-29.79%,-50.60%,0.4,₹474,33,14,14,-1.12%
530079,Faze Three Ltd,1985,"₹1,388 Cr",Small Cap,Consumer Cyclical,Household Goods,₹574,-1.50%,₹318,₹747,80.50%,-23.16%,₹669,₹613,₹477,-1.50%,-16.58%,-1.77%,2.33%,38.58%,9.71%,64.00%,1174.14%,4500,10283,10794,7977,6173,-43.98%,28.02%,35.31%,-27.26%,66.21%,74.87%,29.23%,0.6,₹583,34,17,17,
ORCHPHARMA,Orchid Pharma Ltd,1992,"₹3,968 Cr",Small Cap,Healthcare,Pharmaceuticals,₹784,-2.09%,₹604,"₹1,997",29.84%,-60.75%,₹732,₹716,"₹1,091",-2.09%,12.14%,6.08%,-0.11%,-45.44%,-43.13%,148.93%,,85756,126294,77649,137140,128470,-37.47%,-7.91%,-43.38%,-33.25%,-1.69%,-39.56%,6.75%,0.6,₹801,40,20,20,
543373,Shri Venkatesh Refineries Ltd,2003,₹522 Cr,Small Cap,Consumer Defensive,Food & Tobacco,₹236,0.00%,₹115,₹255,105.22%,-7.45%,₹239,₹219,₹209,0.00%,-4.30%,12.46%,8.81%,0.43%,89.56%,,,1500,8250,15500,9702,10730,-84.77%,-16.23%,64.16%,-86.16%,-23.86%,44.45%,-9.59%,0.2,₹236,29,8,8,
KRISHANA,Krishana Phoschem Ltd,2004,"₹3,431 Cr",Small Cap,Basic Materials,Chemicals,₹555,0.57%,₹175,₹585,216.87%,-5.13%,₹496,₹479,₹293,0.57%,2.02%,30.27%,64.13%,177.06%,108.10%,267.92%,2124.45%,76749,166525,247686,323059,214621,-76.24%,-48.45%,-23.33%,-64.24%,-22.41%,15.41%,50.53%,0.2,₹552,34,16,16,
HINDWAREAP,Hindware Home Innovation Ltd,2017,"₹2,440 Cr",Small Cap,Consumer Cyclical,Homebuilding & Construction Supplies,₹292,1.55%,₹177,₹423,64.41%,-31.05%,₹269,₹277,₹248,1.55%,13.95%,2.62%,57.23%,27.13%,-27.41%,-8.11%,319.41%,123711,139632,70335,166370,229193,-25.64%,-16.07%,-57.72%,-46.02%,-39.08%,-69.31%,-27.41%,0.7,₹287,,-9,-9,
543464,Maruti Interior Products Ltd,1997,₹148 Cr,Micro Cap,Consumer Cyclical,Homebuilding & Construction Supplies,₹98,8.74%,₹71,₹230,38.10%,-57.21%,₹102,₹109,₹131,8.74%,1.50%,-8.22%,,-10.81%,33.35%,66.86%,,2000,10250,7650,6268,11741,-68.48%,61.53%,25.25%,-83.10%,-13.37%,-34.84%,-46.61%,0.3,₹90,31,3,3,
RISHABH,Rishabh Instruments Ltd,1982,"₹1,093 Cr",Small Cap,Industrials,"Machinery, Equipment & Components",₹283,-0.14%,₹202,₹429,40.50%,-34.00%,₹290,₹291,₹289,-0.14%,1.96%,0.23%,14.48%,0.07%,-30.77%,,,16148,27116,40038,48640,64934,-66.80%,-44.25%,-17.69%,-75.13%,-58.24%,-38.34%,-25.09%,0.3,₹284,48,6,6,
526717,HCP Plastene Bulkpack Ltd,1984,₹224 Cr,Micro Cap,Basic Materials,Containers & Packaging,₹202,-4.02%,₹89,₹216,127.04%,-6.69%,₹190,₹179,₹146,-4.02%,2.10%,13.84%,97.84%,49.98%,10.20%,-48.52%,40.39%,2160,15864,36550,16775,13927,-87.30%,-6.72%,117.88%,-84.49%,13.91%,162.44%,20.45%,0.1,₹210,,,,
532486,Pokarna Ltd,1991,"₹2,857 Cr",Small Cap,Basic Materials,Construction Materials,₹922,0.51%,₹723,"₹1,452",27.61%,-36.49%,"₹1,002","₹1,037","₹1,093",0.51%,-5.26%,-11.51%,1.82%,-33.24%,18.99%,47.03%,529.57%,6992,14767,6494,9054,9887,-23.05%,62.51%,-28.79%,-29.45%,49.00%,-34.32%,-8.42%,0.8,₹917,16,59,60,-2.45%
532395,Axiscades Technologies Ltd,1990,"₹5,723 Cr",Mid Cap,Industrials,Professional & Commercial Services,"₹1,350",4.94%,₹421,"₹1,506",220.66%,-10.35%,"₹1,366","₹1,295",₹873,4.94%,9.32%,-7.91%,74.69%,71.14%,166.62%,975.39%,2411.91%,17091,9325,11831,30205,21005,-43.80%,-69.34%,-61.92%,-18.76%,-55.67%,-43.68%,43.80%,0.6,"₹1,287",78,17,17,
516003,Duroply Industries Ltd,1957,₹218 Cr,Micro Cap,Basic Materials,Paper & Forest Products,₹221,-0.32%,₹151,₹341,46.81%,-35.21%,₹237,₹227,₹217,-0.32%,-5.98%,-8.51%,23.30%,3.78%,-23.28%,34.64%,661.90%,1307,5180,3544,5655,6468,-77.17%,-9.50%,-37.33%,-79.92%,-20.44%,-45.21%,-12.57%,0.2,₹222,31,7,7,
539275,Mangalam Seeds Ltd,2011,₹192 Cr,Micro Cap,Consumer Defensive,Food & Tobacco,₹175,-1.46%,₹144,₹285,21.74%,-38.60%,₹175,₹176,₹187,-1.46%,-3.29%,-1.60%,5.74%,-14.43%,-32.87%,94.55%,171.32%,479,3495,1840,2083,2288,-77.28%,65.76%,-9.65%,-79.20%,51.75%,-19.57%,-8.96%,0.2,₹178,19,9,9,
522217,Gujarat Apollo Industries Ltd,1986,₹548 Cr,Small Cap,Basic Materials,Metals & Mining,₹465,-1.45%,₹246,₹505,88.87%,-7.96%,₹439,₹394,₹348,-1.45%,-1.89%,20.42%,37.79%,30.87%,78.70%,128.73%,140.94%,1746,8195,9147,4132,3119,-58.13%,96.52%,127.81%,-44.23%,161.77%,193.26%,32.48%,0.4,₹472,235,2,2,
RPPL,Rajshree Polypack Ltd,2011,₹182 Cr,Micro Cap,Basic Materials,Containers & Packaging,₹25,-2.58%,₹20,₹49,25.51%,-49.38%,₹26,₹27,₹30,-2.58%,-3.19%,-9.58%,-0.16%,-31.48%,-36.03%,-20.16%,,66286,71434,81122,83352,124179,-20.47%,-14.30%,-2.67%,-46.62%,-42.48%,-34.67%,-32.88%,0.8,₹25,23,1,1,
506480,Gocl Corporation Ltd,1961,"₹1,742 Cr",Small Cap,Basic Materials,Chemicals,₹352,0.14%,₹245,₹517,43.69%,-31.84%,₹381,₹364,₹343,0.14%,-4.00%,-3.37%,32.21%,0.86%,-13.38%,23.74%,93.25%,2216,4007,9615,15355,12705,-85.76%,-74.25%,-35.96%,-82.68%,-68.68%,-24.32%,20.86%,0.1,₹352,19,19,19,
AARTISURF,Aarti Surfactants Ltd,2018,₹496 Cr,Micro Cap,Basic Materials,Chemicals,₹550,-1.09%,₹396,₹918,38.89%,-40.09%,₹559,₹561,₹557,-1.09%,1.02%,-1.20%,25.00%,-4.42%,-9.61%,-27.72%,96.67%,6600,4869,4856,11021,12873,-40.11%,-55.82%,-55.94%,-48.73%,-62.18%,-62.28%,-14.39%,0.6,₹556,31,18,18,
532051,Swelect Energy Systems Ltd,1994,"₹1,005 Cr",Small Cap,Industrials,"Machinery, Equipment & Components",₹663,-0.99%,₹460,"₹1,359",44.23%,-51.20%,₹625,₹597,₹751,-0.99%,2.42%,12.77%,20.60%,-20.69%,-38.22%,81.50%,549.46%,941,2262,2958,1484,2745,-36.60%,52.38%,99.32%,-65.72%,-17.60%,7.78%,-45.92%,0.6,₹670,80,8,8,
KAKATCEM,Kakatiya Cement Sugar And Industries Ltd,1979,₹118 Cr,Micro Cap,Basic Materials,Construction Materials,₹154,0.83%,₹130,₹240,18.04%,-35.92%,₹162,₹160,₹165,0.83%,-1.95%,-5.39%,6.84%,-10.46%,-31.96%,-29.42%,2.47%,3458,4658,10166,10303,8661,-66.44%,-54.79%,-1.34%,-60.07%,-46.22%,17.38%,18.97%,0.3,₹153,,-17,-17,
543931,Veefin Solutions Ltd,2020,₹863 Cr,Small Cap,Industrials,Professional & Commercial Services,₹379,1.99%,₹256,₹754,48.15%,-49.68%,₹358,₹344,₹434,1.99%,1.84%,12.68%,27.34%,-22.21%,-31.82%,,,23400,22150,30709,35097,64145,-33.68%,-37.22%,-11.98%,-63.71%,-65.65%,-52.13%,-45.29%,0.7,₹372,70,5,5,
DTIL,Dhunseri Tea & Industries Ltd,1997,₹205 Cr,Micro Cap,Consumer Defensive,Food & Tobacco,₹195,3.21%,₹167,₹314,16.95%,-37.93%,₹194,₹196,₹215,3.21%,2.29%,-1.03%,12.23%,-11.22%,-6.88%,-4.89%,47.57%,2439,2306,8692,16012,11718,-84.77%,-85.60%,-45.71%,-79.19%,-80.32%,-25.82%,36.64%,0.2,₹189,,-19,-19,
509486,Caprihans India Ltd,1946,₹191 Cr,Micro Cap,Basic Materials,Containers & Packaging,₹134,0.07%,₹114,₹195,17.68%,-31.12%,₹138,₹134,₹143,0.07%,-1.65%,4.15%,9.38%,-17.55%,-1.87%,-2.15%,160.74%,1406,2654,11205,5488,6791,-74.68%,-52.21%,110.18%,-79.43%,-61.18%,64.98%,-19.19%,0.3,₹134,,-46,-46,
541402,Affordable Robotic & Automation Ltd,2010,₹432 Cr,Micro Cap,Industrials,"Machinery, Equipment & Components",₹383,-1.33%,₹349,₹846,9.75%,-54.69%,₹455,₹452,₹500,-1.33%,-7.65%,-24.69%,5.07%,-23.35%,-25.68%,153.84%,882.44%,3111,7338,5757,4782,4138,-35.30%,52.61%,20.40%,-24.97%,76.96%,39.14%,15.56%,0.6,₹388,,-10,-10,
531287,National Plastic Technologies Ltd,1989,₹154 Cr,Micro Cap,Basic Materials,Chemicals,₹254,1.54%,₹218,₹525,16.82%,-51.59%,₹258,₹260,₹305,1.54%,0.97%,-4.09%,8.15%,-24.92%,-35.97%,250.31%,,561,1490,1346,1692,1874,-67.20%,-12.88%,-21.29%,-70.06%,-20.48%,-28.16%,-9.70%,0.3,₹250,17,15,15,1.55%
522091,United Van Der Horst Ltd,1987,₹188 Cr,Micro Cap,Industrials,"Machinery, Equipment & Components",₹136,-1.23%,₹89,₹150,53.41%,-9.33%,₹135,₹136,₹126,-1.23%,-1.73%,4.62%,6.13%,8.97%,21.92%,344.74%,1222.96%,533,1394,6964,5042,3379,-89.58%,-72.75%,42.19%,-84.33%,-59.04%,106.13%,49.23%,0.1,₹138,41,3,3,
532853,Asahi Songwon Colors Ltd,1990,₹374 Cr,Micro Cap,Basic Materials,Chemicals,₹324,-5.00%,₹257,₹589,26.15%,-44.94%,₹422,₹427,₹375,-5.00%,-22.61%,-26.31%,-19.25%,11.24%,-37.73%,9.56%,49.23%,2630,1450,972,1982,1787,33.36%,-26.50%,-54.74%,47.74%,-18.57%,-45.64%,10.92%,1.3,₹341,22,15,17,-10.20%
502865,Forbes & Company Ltd,1919,₹564 Cr,Small Cap,Consumer Cyclical,Household Goods,₹437,3.86%,₹264,₹788,65.33%,-44.53%,₹430,₹421,₹406,3.86%,3.28%,10.65%,24.85%,22.15%,-25.46%,8.30%,-301.94%,6294,1791,3808,3634,8805,75.25%,-50.15%,2.72%,-28.69%,-79.71%,-56.76%,-58.73%,1.8,₹421,19,23,23,
500201,India Glycols Ltd,1983,"₹5,617 Cr",Mid Cap,Basic Materials,Chemicals,"₹1,813",3.85%,"₹1,005","₹2,139",80.36%,-15.27%,"₹1,863","₹1,899","₹1,448",3.85%,4.54%,-11.85%,28.86%,28.22%,59.17%,121.43%,551.33%,7694,4944,7120,10229,9450,-25.09%,-51.87%,-30.95%,-18.71%,-47.77%,-24.66%,8.24%,0.7,"₹1,746",24,75,75,
SOFTTECH,SoftTech Engineers Ltd,1996,₹544 Cr,Small Cap,Technology,Software & IT Services,₹392,5.90%,₹296,₹612,32.28%,-36.03%,₹381,₹370,₹389,5.90%,9.16%,-2.48%,14.22%,-6.55%,14.81%,252.59%,,20566,18807,12619,16080,9957,27.90%,16.96%,-21.53%,106.56%,88.89%,26.74%,61.50%,1.3,₹370,392,1,1,
RRKABEL,R R Kabel Ltd,1995,"₹14,362 Cr",Mid Cap,Industrials,"Machinery, Equipment & Components","₹1,270",-1.76%,₹854,"₹1,815",48.79%,-30.02%,"₹1,386","₹1,371","₹1,262",-1.76%,-8.60%,-5.59%,4.95%,2.61%,-23.04%,,,115603,241808,300538,263463,439339,-56.12%,-8.22%,14.07%,-73.69%,-44.96%,-31.59%,-40.03%,0.4,"₹1,293",43,30,28,8.09%
500227,Jindal Poly Films Ltd,1974,"₹2,425 Cr",Small Cap,Basic Materials,Containers & Packaging,₹555,-1.67%,₹545,"₹1,146",1.81%,-51.56%,₹596,₹608,₹738,-1.42%,-4.60%,-7.46%,-12.04%,-36.97%,-24.24%,-47.95%,25.66%,1895,1863,2615,4601,3417,-58.81%,-59.50%,-43.16%,-44.75%,-45.67%,-23.46%,34.66%,0.4,₹564,21,26,26,
541929,Synergy Green Industries Ltd,2010,₹815 Cr,Small Cap,Basic Materials,Metals & Mining,₹525,-0.80%,₹314,₹577,67.04%,-9.05%,₹536,₹530,₹456,-0.80%,-1.20%,1.48%,7.52%,25.36%,62.40%,,572.30%,2246,2687,7687,5220,4447,-56.97%,-48.54%,47.26%,-49.71%,-39.84%,72.85%,17.38%,0.4,₹529,46,11,11,
540404,Prime Fresh Ltd,2007,₹219 Cr,Micro Cap,Consumer Defensive,Food & Tobacco,₹161,0.25%,₹106,₹254,51.29%,-36.65%,₹169,₹177,₹179,0.25%,-3.68%,-5.93%,,-16.63%,-19.15%,80.58%,,8705,7271,4436,10639,20821,-18.46%,-31.89%,-60.80%,-58.42%,-65.27%,-78.69%,-48.90%,0.8,₹161,,4,4,
SEJALLTD,Sejal Glass Ltd,1998,₹552 Cr,Small Cap,Consumer Cyclical,Homebuilding & Construction Supplies,₹547,4.99%,₹304,₹679,79.73%,-19.49%,₹491,₹491,₹481,4.99%,12.96%,16.32%,44.27%,15.51%,67.84%,171.02%,,16624,6060,3011,4695,4759,254.06%,29.06%,-35.86%,249.35%,27.34%,-36.72%,-1.33%,3.5,₹521,50,11,11,
HMAAGRO,HMA Agro Industries Ltd,2008,"₹1,537 Cr",Small Cap,Consumer Defensive,Food & Drug Retailing,₹31,-1.13%,₹28,₹53,10.59%,-42.37%,₹31,₹32,₹35,-1.13%,0.46%,0.36%,-0.39%,-19.30%,-39.26%,,,138706,200550,246860,641126,502514,-78.37%,-68.72%,-61.50%,-72.40%,-60.09%,-50.88%,27.58%,0.2,₹31,18,2,2,
526586,WIM Plast Ltd,1988,₹610 Cr,Small Cap,Consumer Cyclical,Household Goods,₹508,0.97%,₹445,₹738,14.16%,-31.17%,₹523,₹521,₹535,0.97%,-1.60%,-3.41%,8.74%,-2.54%,-20.77%,31.47%,59.32%,5145,4746,5037,9337,8970,-45.28%,-49.52%,-46.49%,-42.84%,-47.27%,-43.85%,4.09%,0.5,₹503,11,48,48,
514360,K&R Rail Engineering Ltd,1983,₹158 Cr,Micro Cap,Industrials,Construction & Engineering,₹55,-1.96%,₹54,₹507,2.85%,-89.06%,₹62,₹65,₹216,-1.96%,-5.85%,-13.59%,-36.36%,-83.23%,-87.73%,169.37%,155.71%,136708,105394,127436,128329,118349,6.64%,-17.79%,-0.70%,15.51%,-10.95%,7.68%,8.43%,1.1,₹57,101,1,1,
530655,Goodluck India Ltd,1986,"₹3,489 Cr",Small Cap,Basic Materials,Metals & Mining,"₹1,050",-2.77%,₹568,"₹1,345",84.79%,-21.94%,"₹1,112","₹1,069",₹895,-2.77%,-7.43%,-10.20%,47.80%,23.77%,20.26%,204.38%,2538.07%,12277,10073,12593,15360,15282,-20.33%,-34.63%,-18.18%,-19.79%,-34.19%,-17.60%,0.51%,0.8,"₹1,080",20,52,52,
524500,Kilitch Drugs (India) Ltd,1992,₹767 Cr,Small Cap,Healthcare,Pharmaceuticals,₹438,-1.13%,₹266,₹490,64.99%,-10.60%,₹445,₹438,₹359,-1.13%,-1.54%,5.22%,23.95%,39.89%,35.42%,177.09%,406.65%,647,2401,2545,5712,3988,-88.84%,-58.58%,-55.44%,-83.89%,-40.23%,-36.19%,43.22%,0.1,₹443,27,16,16,
501831,Coastal Corporation Ltd,1981,₹238 Cr,Micro Cap,Consumer Defensive,Food & Tobacco,₹35,-2.74%,₹34,₹63,3.26%,-44.41%,₹37,₹38,₹43,-2.74%,-4.66%,-8.83%,-0.68%,-27.21%,-38.74%,-47.65%,-8.42%,1044,11096,7262,7926,11257,-86.83%,40.00%,-8.37%,-90.80%,-2.17%,-35.49%,-29.60%,0.1,₹36,52,1,1,
543928,Cosmic CRF Ltd,2021,"₹1,305 Cr",Small Cap,Basic Materials,Metals & Mining,"₹1,420",-0.29%,"₹1,111","₹2,210",27.81%,-35.75%,"₹1,570","₹1,536","₹1,503",-0.29%,-1.96%,-9.27%,21.28%,-7.21%,-17.31%,,,11200,8550,15236,17395,17231,-35.98%,-51.13%,-11.80%,-35.00%,-50.38%,-11.58%,0.95%,0.6,"₹1,424",38,38,38,
542851,Gensol Engineering Ltd,2012,₹169 Cr,Micro Cap,Industrials,Construction & Engineering,₹44,-4.99%,₹38,"₹1,050",14.86%,-95.80%,₹48,₹50,₹417,0.00%,,-18.52%,-27.00%,-93.82%,-95.21%,-87.67%,109.35%,3567,3567,107482,133471,105552,-97.33%,-97.33%,-19.47%,-96.62%,-96.62%,1.83%,26.45%,0.0,₹46,2,27,27,
AVG,AVG Logistics Ltd,2010,₹366 Cr,Micro Cap,Industrials,Freight & Logistics Services,₹243,-0.52%,₹198,₹549,22.73%,-55.74%,₹272,₹283,₹310,-0.52%,-2.27%,-15.82%,1.54%,-21.69%,-49.12%,335.87%,465.77%,10628,11634,24889,27392,26152,-61.20%,-57.53%,-9.14%,-59.36%,-55.52%,-4.83%,4.74%,0.4,₹244,16,15,15,
EPIGRAL,Epigral Ltd,2007,"₹8,292 Cr",Mid Cap,Basic Materials,Chemicals,"₹1,922",5.06%,"₹1,502","₹2,407",27.93%,-20.14%,"₹1,838","₹1,815","₹1,859",5.06%,-1.60%,7.68%,9.02%,1.35%,12.32%,,,133075,247544,120614,65567,62190,102.96%,277.54%,83.96%,113.98%,298.05%,93.95%,5.43%,2.0,"₹1,829",23,85,85,
519003,Modi Naturals Ltd,1974,₹571 Cr,Small Cap,Consumer Defensive,Food & Tobacco,₹435,-1.48%,₹286,₹667,51.99%,-34.78%,₹478,₹513,₹462,-2.82%,-7.94%,-8.31%,10.45%,-2.62%,33.17%,112.30%,966.18%,946,1116,2062,4325,4286,-78.43%,-74.54%,-51.47%,-78.08%,-74.13%,-51.88%,0.93%,0.2,₹442,19,23,23,
532707,Dynemic Products Ltd,1990,₹445 Cr,Micro Cap,Basic Materials,Chemicals,₹359,3.25%,₹241,₹492,49.00%,-26.94%,₹346,₹314,₹335,3.25%,-0.13%,21.34%,34.48%,8.35%,-0.19%,-21.84%,76.78%,3875,2492,13369,5918,5144,-34.88%,-58.12%,132.28%,-24.82%,-51.65%,159.92%,15.05%,0.7,₹348,29,12,12,
531041,Competent Automobiles Company Ltd,1985,₹250 Cr,Micro Cap,Consumer Cyclical,Specialty Retailers,₹408,-1.52%,₹360,₹638,13.19%,-36.12%,₹412,₹413,₹446,-1.52%,-2.95%,-2.36%,3.73%,-17.93%,-24.07%,108.44%,263.51%,510,1490,1243,1647,2145,-69.37%,-10.54%,-24.52%,-76.37%,-31.00%,-42.05%,-23.22%,0.3,₹414,12,35,35,
TIL,TIL Ltd,1974,"₹2,177 Cr",Small Cap,Industrials,"Machinery, Equipment & Components",₹328,-1.78%,₹165,₹435,98.31%,-24.62%,₹367,₹370,₹286,-1.78%,-8.28%,-16.37%,56.68%,35.27%,-14.32%,245.63%,134.03%,14424,10498,16008,45025,46267,-67.96%,-76.68%,-64.45%,-68.82%,-77.31%,-65.40%,-2.68%,0.3,₹334,763,0,0,
504093,Panasonic Energy India Co Ltd,1972,₹281 Cr,Micro Cap,Industrials,"Machinery, Equipment & Components",₹375,1.32%,₹325,₹564,15.30%,-33.53%,₹384,₹391,₹407,1.32%,1.50%,-4.02%,2.47%,-8.05%,-22.78%,50.08%,154.86%,525,2332,2703,3600,4368,-85.61%,-36.09%,-23.07%,-88.07%,-47.00%,-38.11%,-17.58%,0.1,₹370,24,16,16,
506597,Amal Ltd,1974,"₹1,272 Cr",Small Cap,Basic Materials,Chemicals,"₹1,029",2.36%,₹296,"₹1,148",248.21%,-10.37%,₹966,₹745,₹618,2.36%,1.54%,33.50%,88.75%,32.37%,209.74%,226.87%,597.83%,40627,24163,61464,31608,20700,29.14%,-23.19%,98.86%,96.27%,16.73%,196.93%,52.70%,1.3,"₹1,005",33,31,31,
517421,Butterfly Gandhimathi Appliances Ltd,1986,"₹1,318 Cr",Small Cap,Consumer Cyclical,Household Goods,₹733,3.49%,₹550,"₹1,251",33.31%,-41.37%,₹730,₹739,₹709,3.49%,-1.92%,3.98%,19.06%,13.63%,-12.27%,-50.85%,472.18%,43719,1152,3859,3037,2100,1762.40%,-50.94%,-29.96%,2410.97%,-33.85%,83.75%,44.62%,18.6,₹709,40,18,18,
517417,Patels Airtemp (India) Ltd,1992,₹199 Cr,Micro Cap,Industrials,"Machinery, Equipment & Components",₹364,-5.58%,₹359,₹900,1.39%,-59.56%,₹464,₹477,₹543,-5.58%,-21.53%,-23.77%,-25.33%,-41.69%,-46.39%,75.85%,161.87%,25119,13631,6359,5237,5638,410.40%,176.97%,11.05%,358.76%,148.95%,12.79%,-7.11%,5.1,₹386,12,31,31,
530117,Privi Speciality Chemicals Ltd,1985,"₹8,992 Cr",Mid Cap,Basic Materials,Chemicals,"₹2,300",1.35%,"₹1,352","₹2,673",70.10%,-13.95%,"₹2,449","₹2,393","₹1,958",1.35%,-10.79%,-2.23%,8.24%,28.34%,54.19%,77.97%,423.17%,14205,22106,8443,11955,8336,19.18%,85.46%,-31.47%,70.40%,165.17%,1.28%,43.41%,1.2,"₹2,269",48,48,48,
531260,Refex Renewables & Infrastructure Ltd,1994,₹317 Cr,Micro Cap,Energy,Renewable Energy,₹704,-3.38%,₹521,"₹1,183",35.24%,-40.49%,₹930,₹922,₹828,-3.38%,-11.62%,-33.22%,-6.72%,-1.82%,30.64%,97.05%,,1495,3350,6283,5493,4069,-73.09%,-39.70%,17.18%,-63.45%,-18.10%,54.40%,34.98%,0.3,₹729,,,,
505192,SML Isuzu Ltd,1983,"₹5,170 Cr",Mid Cap,Industrials,"Machinery, Equipment & Components","₹3,572",1.63%,"₹1,031","₹4,240",246.49%,-15.75%,"₹3,396","₹2,549","₹1,770",1.63%,3.59%,32.45%,132.51%,166.74%,77.81%,432.46%,788.56%,4672,22770,33953,17011,11059,-72.85%,32.33%,105.42%,-57.95%,104.91%,207.03%,53.83%,0.3,"₹3,515",36,98,98,
ASTEC,Astec LifeSciences Limited,1994,"₹1,945 Cr",Small Cap,Basic Materials,Chemicals,₹863,-2.40%,₹630,"₹1,324",36.98%,-34.81%,₹898,₹844,₹872,-2.40%,-1.16%,-7.54%,32.44%,-7.37%,-24.95%,-53.67%,-12.37%,18905,23073,32709,64260,53065,-70.58%,-64.09%,-49.10%,-64.37%,-56.52%,-38.36%,21.10%,0.3,₹884,,-65,-68,-4.96%
